Client_ID,Professionals_Count,Students_Count,Observers_Count,Course_Start_Date,Practical_Hours,Theory_Hours,Registration_Days_Before,Origin_Country,Catering_Package,Welcome_Gift_Type,Requested_Lab_Config,Assigned_Lab_Config,Prev_Course_Dropouts,Prev_Course_Attended,Pre_Course_Supports_Tickets,Physical_Course_Kits,Waiting_List_Days,Registration_Changes,Enrollment_Type,Lanyard_Color,Client_Category,Submission_Source,Returning_Client,Agent_ID,Company_ID,Payment_Terms,Daily_Tuition_Cost,Dropped_Course
49656,2,0.0,0,2016-03-17,1,3,75.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Prepaid (Non-Refundable),80.0,1
78229,2,0.0,0,2016-02-07,1,0,12.0,THA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,93.0,1
44202,2,0.0,0,2015-08-05,0,3,12.0,RUS,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Industrial Tech & IoT,Dedicated Sales Team,0,,5101.0,Pay Upon Start,65.0,0
61454,1,0.0,0,2015-07-08,0,2,264.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,0.0,0
17189,2,0.0,0,2016-03-19,2,2,55.0,IRL,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,93.5,0
8174,2,0.0,0,2017-03-07,0,3,28.0,GBR,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,189.0,,Pay Upon Start,80.0,0
74630,1,0.0,0,2015-09-19,1,1,24.0,JPN,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,1,Organizational Arrangement,  Red ,SaaS & Software Houses,B2B PLATFORMS & RESELLERS,0,104.0,,Pay Upon Start,87.78,0
16444,2,0.0,0,2015-11-24,0,3,73.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Linux Workstation,0,0,0,0.0,27,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,258.0,,Pay Upon Start,85.67,0
51873,2,0.0,0,2016-09-01,2,4,50.0,USA, No Food Plan ,Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,2,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,124.58,0
14808,2,0.0,0,2016-12-13,0,3,11.0,GBR,,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,98.0,1
52311,2,0.0,0,2016-12-28,2,4,,P?RT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,  General Admission ,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,205.0,,Prepaid (Non-Refundable),76.67,1
2686,1,0.0,0,2015-12-08,0,2,34.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,139.0,,  PREPAID (NON-REFUNDABLE) ,90.0,1
21825,1,0.0,0,2015-09-14,3,5,1.0,AGO,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,2,General Admission,Black,FinTech & Banking,Direct Website Registration,0,,,  Pay Upon Start ,133.0,0
66782,2,0.0,0,2016-09-29,0,2,37.0,CHN,Standard (Coffee Only),USB Drive,Linux Workstation,Linux Workstation,0,0,1,,0,0,General Admission,Blue,SaaS & Software Houses,B2B PLATFORMS & RESELLERS,0,184.0,,Pay Upon Start,132.84,1
24962,2,0.0,0,2016-06-02,0,2,330.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,prepaid (non-refundable),62.0,1
16963,2,1.0,0,2016-02-05,0,2,2.0,ESP,Lunch Included,Portable Charger,Standard PC (Windows),Linux Workstation,0,0,2,0.0,0,1,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,159.5,0
26111,1,0.0,0,2017-03-19,2,3,2.0,IRL,Standard (Coffee Only),Branded Notebook,Dual Monitor Setup,Dual Monitor Setup,0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,163.52,0
44642,2,0.0,0,2016-10-03,1,3,13.0,FRA,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,1,General Admission,Red,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,126.88,0
68910,2,0.0,0,2016-03-10,2,3,29.0,GBR,standard (coffee only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,1,0.0,0,1,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,100.28,0
19636,2,0.0,0,2016-09-20,0,1,1.0,IRN,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,general admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,130.94,0
28471,2,0.0,0,2016-05-28,1,1,20.0,FRA,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,143.0,0
69009,1,0.0,0,2017-02-22,0,2,48.0,ESP,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Pay Upon Start,65.0,0
5457,2,0.0,0,2017-01-22,2,1,51.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Unknown,68.47,0
22068,2,0.0,0,2015-09-25,2,2,16.0,ITA,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,1,Affiliated Admission,Red,Big Tech & Multinationals,b2b platforms & resellers,0,,,Pay Upon Start,170.0,0
2303,2,0.0,0,2016-10-30,2,2,7.0,esp!,STANDARD (COFFEE ONLY),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,138.5,0
24348,2,0.0,0,2016-08-02,0,4,131.0,DEU,Standard (Coffee Only),Branded Notebook,,Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,SaaS & Software House!s,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,105.3,1
66239,2,0.0,0,2016-06-17,0,2,245.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Orange,Traditional IT & Telecomm,B2B Platforms & Resellers,0,258.0,,PREPAID (NON-REFUNDABLE),75.0,1
72726,2,0.0,0,2015-12-31,1,3,27.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,1, GENERAL ADMISSION ,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,224.0,,Pay Upon Start,129.5,0
6443,2,0.0,0,2016-05-10,0,2,3.0,ESP,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,224.0,,Pay Upon Start,95.0,0
14912,1,0.0,0,2016-11-16,0,1,6.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),3,21,0,1.0,0,0,Affiliated Admission,Black,Industrial Tech & IoT,Dedicated Sales Team,1,,5181.0,Pay Upon Start,67.0,0
29538,2,0.0,0,2015-12-31,1,3,148.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,98,0,General Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),77.5,1
70523,1,0.0,0,2015-07-01,0,2,257.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Pay Upon Start,80.0,0
12272,2,0.0,0,2017-02-25,2,2,31.0,FRA,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,General Admission,Green,SaaS & Software Houses,  B2B Platforms & Resellers ,0,184.0,,Pay Upon Start,100.3,1
21808,2,0.0,0,2016-01-02,0,1,,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,1,  General Admission ,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,169.0,5116.0,Pay Upon Start,72.0,0
10855,2,0.0,0,2016-05-16,1,1,56.0,ITA,Standard (Coffee Only),USB Drive,,Standard PC (Windows),0,0,0,1.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,125.1,0
26644,1,0.0,0,2016-07-18,1,1,32.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,Affiliated Admission,  Blue ,Traditional IT & Telecomm,B2B Platfo!rms & Resellers,0,140.0,,pay upon start,85.0,0
77266,1,0.0,0,2015-09-26,2,1,17.0,DEU,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,2,Affiliated Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,170.0,0
36345,2,0.0,0,2015-09-22,0,2,11.0,DNK,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Laptop Docking Station,0,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,131.0,,Pay Upon Start,98.0,0
30396,2,0.0,0,2016-05-13,2,2,117.0,DEU,No Food Plan,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,  SaaS & Software Houses  ,B2B Platforms & Resellers,0,,,Pay Upon Start,99.45,0
70894,2,0.0,0,2015-08-07,0,1,1.0,PRT,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,2,Contractual Agreement,Blue,SAAS & SOFTWARE HOUSES,B2B PLATFORMS & RESELLERS,0,184.0,,Pay Upon Start,81.0,0
5541,2,0.0,0,2015-10-02,1,2,224.0,FRA,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,205.0,,Pay Upon Start,65.0,0
17075,2,0.0,0,2016-08-19,0,2,291.0,PRT,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,140.0,,Prepaid (Non-Refundable),115.0,1
49946,1,0.0,0,2015-10-07,0,1,23.0,PRT,STANDARD (COFFEE ONLY),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,,,Pay Upon Start,90.0,1
33569,2,0.0,0,2015-07-18,2,2,274.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platfo*rms & Resellers,0,218.0,,Pay Upon Start,62.0,1
53094,2,0.0,0,2016-04-12,0,4,,PRT, No Food Plan  ,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,62.18,1
78047,3,0.0,0,2017-04-26,0,2,5.0,FRA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,230.0,0
10369,2,0.0,0,2016-09-27,0,3,16.0,FRA,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,103.36,0
2769,2,0.0,0,2016-10-01,2,1,179.0,IRL,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,108.9,0
15566,2,0.0,0,2017-03-10,0,1,65.0, NOR ,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,  black  ,SaaS & Software Hou!ses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,97.2,1
43302,2,0.0,0,2015-09-16,0,2,334.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
74184,2,0.0,0,2016-02-24,0,3,7.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,224.0,,Pay Upon Start,82.0,0
8250,1,0.0,0,2016-06-14,0,3,,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,314.0,,Prepaid (Non-Refundable),120.0,1
33390,2,0.0,0,2015-09-21,1,1,339.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Contractual Agreement,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
28140,2,0.0,0,2016-03-31,1,3,,PRT,standard (coffee only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Orange,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,65.0,1
14082,1,0.0,0,2015-08-14,0,2,39.0,PRT,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,Affiliated Admission,  Blue ,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,, Pay Upon Start ,87.0,0
32386,1,0.0,0,2016-06-27,1,5,101.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,GENERAL ADMISSION,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),140.0,1
37554,2,0.0,0,2016-04-17,2,1,86.0,GBR,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,96.3,0
45666,1,0.0,0,2017-04-05,0,4,91.0,  USA  ,No Food Plan,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,,0,2,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Res#ellers,0,104.0,,Pay Upon Start,69.3,0
44127,2,1.0,0,2016-12-30,0,1,18.0,DEU,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,1,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,158.0,0
23987,2,0.0,0,2016-03-30,0,2,112.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),64.0,1
3312,2,0.0,0,2017-02-24,0,1,1.0,USA,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,159.0,,Pay Upon Start,51.66,0
17640,1,0.0,0,2016-11-04,0,2,5.0,FRA,No Food Plan,Portable Charger,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,140.0,0
49945,2,0.0,0,2016-06-03,0,2,70.0,FRA,Standard (Coffee Only),Branded Notebook,,Standard PC (Windows),0,0,0,,0,0,Affiliated Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,300.0,,Pay Upon Start,100.0,0
32619,2,0.0,0,2016-04-07,2,5,120.0,GBR,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,pay upon start,89.74,0
65632,2,0.0,0,2016-04-14,0,3,101.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,,0,0,General Admission,Blue,Big Tech & Multinationals,b2b platforms & resellers,0,,,Prepaid (Non-Refundable),130.0,1
73100,2,0.0,0,2016-07-30,1,1,301.0,DEU,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Pay Upon Start,115.0,0
16484,2,0.0,0,2016-04-25,1,4,109.0,BHR,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0, General Admission  ,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,80.75,0
26083,2,0.0,0,2017-03-06,1,2,75.0,FRA,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,97.2,1
60024,2,0.0,0,2017-01-25,0,2,,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,223.0,,Prepaid (Non-Refundable),80.0,1
12482,2,0.0,0,2015-09-20,2,1,12.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,Contractual Agreement,Black,saas & software houses,  b2b platforms & resellers ,0,184.0,,Pay Upon Start,124.0,0
75596,1,0.0,0,2017-03-24,0,2,116.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,178.0,,Pay Upon Start,90.0,0
14359,1,0.0,0,2017-03-07,0,2,11.0,ESP,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,1,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,253.0,,Pay Upon Start,130.0,0
5781,1,0.0,0,2015-12-17,0,2,31.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,1,0,0.0,0,0,General Admission,Red,Industrial Tech & IoT,Dedicated Sales Team,1,,5181.0,Pay Upon Start,65.0,0
51450,1,0.0,0,2016-04-19,0,2,,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,  General Admission ,Red,Traditional IT & Telecomm,B2B Platforms & Resellers,0,133.0,,Prepaid (Non-Refundable),115.0,1
31112,2,0.0,0,2015-12-29,0,3,144.0,DEU,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,Contractual Agreement,Blue,SAAS & SOFTWARE HOUSES,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,72.25,0
46627,2,0.0,0,2015-08-25,0,4,312.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,62.0,1
21378,2,0.0,0,2015-10-24,0,1,50.0,PRT,Lunch Included,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission, Red  ,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),146.0,1
21681,2,0.0,0,2015-08-15,2,2,40.0,PRT,Standard (Coffee Only),Branded Notebook,,Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Black,big tech & multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,62.0,1
66902,2,0.0,0,2015-08-22,2,1,179.0,PRT,Lunch Included,USB Drive,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Red,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),86.0,1
61785,2,0.0,0,2016-05-19,0,2,,PRT,  Standard (Coffee Only) ,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Industrial Tech & IoT,DEDICATED SALES TEAM,0,,5025.0,Pay Upon Start,100.0,1
39454,2,0.0,0,2017-02-28,0,4,3.0,DEU,Standard (Coffee Only),USB Drive,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,100.3,0
56522,2,0.0,0,2017-04-26,0,3,88.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,315.0,,Prepaid (Non-Refundable),140.0,1
74726,2,0.0,0,2017-03-25,2,1,278.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,b2b platforms & resellers,0,,,Prepaid (Non-Refundable),90.0,1
69218,2,0.0,0,2017-04-08,2,1,109.0,ITA,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,99.0,1
24622,2,0.0,0,2016-02-24,0,2,20.0,GBR,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,1,General Admission,  Red  ,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,67.22,0
26264,1,0.0,0,2016-06-17,0,2,350.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),130.0,1
35222,1,0.0,0,2015-09-16,1,4,56.0,AUT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,262.0,,Pay Upon Start,69.11,0
67786,2,0.0,0,2015-07-27,1,1,25.0,ESP,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,62.0,0
78190,2,0.0,0,2016-09-26,1,2,53.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Big Tech & Multinationals,B2B Platforms & Resellers,0,320.0,,Prepaid (Non-Refundable),105.0,1
72742,2,0.0,0,2016-09-22,0,3,3.0,DEU,Standard (Coffee Only),USB Drive,High-GPU Unit,High-GPU Unit,0,0,1,0.0,0,2,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,218.72,0
71954,2,0.0,0,2016-04-15,0,2,77.0,PRT,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,,,PAY UPON START,94.5,0
